id,label,label_id,timestamp,year,month,day,year_month,source_dataset,text
524932935137628160,true,0,2014-10-22 14:38:59.176000118,2014,10,22,2014-10,twitter16,the gunman in ottawa has been shot and killed i m at a loss for words this morning that isn t my canada
524933380929245184,true,0,2014-10-22 14:40:45.460999966,2014,10,22,2014-10,twitter15,developing story shots fired on parliament hill soldier shot at war memorial url #ottawa url
524934138563133440,true,0,2014-10-22 14:43:46.095000029,2014,10,22,2014-10,twitter15,breaking news cbs reports multiple suspects at large after more than 30 shots fired at canadian parliament url
524935246647926784,true,0,2014-10-22 14:48:10.282999992,2014,10,22,2014-10,twitter15,shots were fired at canada s national war memorial in ottawa and a ceremonial guard was shot police say url
524935485370929152,true,0,2014-10-22 14:49:07.198999882,2014,10,22,2014-10,twitter16,shooting in canadian parliament comes day after isis inspired radical drove in2 canadian soldier also reports of shooting at war memorial 1
524935769614331904,true,0,2014-10-22 14:50:14.967999935,2014,10,22,2014-10,twitter15,update reports of gunfire inside the halls of the canadian parliament building in #ottawa url
524936872666353664,true,0,2014-10-22 14:54:37.956000090,2014,10,22,2014-10,twitter16,more shots fired just off parliament hill police telling everyone to take cover
524937542131793920,unverified,1,2014-10-22 14:57:17.569000006,2014,10,22,2014-10,twitter15,we are in full lock down until further notice from ottawa police
524940659778920448,unverified,1,2014-10-22 15:09:40.874000072,2014,10,22,2014-10,twitter15,attack on parliament soldier shot gunman on the loose follow our developing story url url
524941041301225472,true,0,2014-10-22 15:11:11.835999966,2014,10,22,2014-10,twitter15,a canadian soldier has been shot at the country s national war memorial near parliament url url
524941132237910016,true,0,2014-10-22 15:11:33.516999960,2014,10,22,2014-10,twitter16,here s that dramatic video via of shots fired inside parliament building url #ottawa #shooting
524941504796962816,true,0,2014-10-22 15:13:02.342000008,2014,10,22,2014-10,twitter15,breaking news photo gallery parliament hill attacked soldier shot at national war memorial url url
524942470472548352,true,0,2014-10-22 15:16:52.576999903,2014,10,22,2014-10,twitter16,the university of ottawa just a five minute walk from the hill is now on lockdown
524943490887991296,true,0,2014-10-22 15:20:55.862999916,2014,10,22,2014-10,twitter16,confirmed 1 shooter shot dead at parliament hill but there is more than 1 suspect #cbcott #ottnews
524944399890124801,true,0,2014-10-22 15:24:32.585999966,2014,10,22,2014-10,twitter16,recap gunman shot dead inside parliament buildings police believe there may be others on loose cdn soldier shot earlier at war memorial
524944881941495809,true,0,2014-10-22 15:26:27.516000032,2014,10,22,2014-10,twitter15,update attacker shot dead in parliament after soldier shot at war memorial url #ottawashooting url
524946179390701568,true,0,2014-10-22 15:31:36.851999998,2014,10,22,2014-10,twitter15,latest update attacker shot dead in parliament after soldier shot at national war memorial url url
524947149134774272,true,0,2014-10-22 15:35:28.056999922,2014,10,22,2014-10,twitter15,updated attacker shot dead in parliament after soldier shot at national war memorial url #cbcott #ottnews
524947674164760577,true,0,2014-10-22 15:37:33.233999968,2014,10,22,2014-10,twitter16,breaking news new york times is reporting the canadian soldier who was shot has died from their injuries heartbreaking #cdnpoli #ableg
524948703850029056,true,0,2014-10-22 15:41:38.730000019,2014,10,22,2014-10,twitter15,breaking news ottawa police confirm at least 3 separate shooting sites and multiple suspects url
524949828711620608,true,0,2014-10-22 15:46:06.917999983,2014,10,22,2014-10,twitter15,update one shooter possibly on the loose in #ottawa amid reports of shootings in the city url
524950264303075328,true,0,2014-10-22 15:47:50.770999908,2014,10,22,2014-10,twitter15,canada parliament shooting still active shooter 3 separate shooting sites multiple gunmen 1 gunmen dead url
524950339074523137,true,0,2014-10-22 15:48:08.598000050,2014,10,22,2014-10,twitter15,dramatic photos from on the scene in ottawa url url
524950507023245313,true,0,2014-10-22 15:48:48.640000105,2014,10,22,2014-10,twitter15,listen to our live special coverage of parliament hill shooting here url url
524951893467234304,true,0,2014-10-22 15:54:19.194000006,2014,10,22,2014-10,twitter15,cxn 1 gunman shot dead in parliament hill attack soldier shot in ottawa url no report soldier dead #ottawashooting
524952094986350592,true,0,2014-10-22 15:55:07.240000010,2014,10,22,2014-10,twitter15,our thoughts and prayers are with the canadian soldier shot while guarding the national war memorial in ottawa #ableg #cdnpoli
524952883343925249,true,0,2014-10-22 15:58:15.198999882,2014,10,22,2014-10,twitter16,watch video showing gunfire inside canada s parliament in ottawa url url
524958128392376320,true,0,2014-10-22 16:19:05.716000080,2014,10,22,2014-10,twitter15,ottawa police confirm that there were multiple suspects in the shooting saying there were possibly 3 shooters url
524958992330522624,true,0,2014-10-22 16:22:31.694999933,2014,10,22,2014-10,twitter15,police bystanders and soldiers rushed in to help after the memorial shooting in ottawa url url
524959809402331137,true,0,2014-10-22 16:25:46.500000000,2014,10,22,2014-10,twitter16,senior u s official canadian government has informed u s that one shooter is dead in ottawa live blog url
524959836778536961,true,0,2014-10-22 16:25:53.026999950,2014,10,22,2014-10,twitter15,update ottawa police confirm gunman in canada shooting shot and killed search on for possible additional gunmen url
524961721744900097,true,0,2014-10-22 16:33:22.437999964,2014,10,22,2014-10,twitter15,canadian soldier who was shot at #ottawa s war memorial is a reservist serving with the argyll and sutherland highlanders in #hamilton ont
524961908903149568,true,0,2014-10-22 16:34:07.059999943,2014,10,22,2014-10,twitter15,2 new victims en route to ottawa hospital 1 shot both non life threatening hospital says url
524962142563610625,true,0,2014-10-22 16:35:02.769000053,2014,10,22,2014-10,twitter16,#breaking rick hughes at cbc hamilton the soldier who was shot in ottawa wednesday morning is a reservist serving in hamilton
524962676665888769,true,0,2014-10-22 16:37:10.108999968,2014,10,22,2014-10,twitter15,update most of downtown #ottawa is in lockdown police say url
524965775036387329,true,0,2014-10-22 16:49:28.818000078,2014,10,22,2014-10,twitter16,hero kevin vickers head of security in parliament being credited for taking down shooter #ottawa url
524965786059026432,true,0,2014-10-22 16:49:31.446000099,2014,10,22,2014-10,twitter15,breaking news one soldier has died after ottawa shooting suspect s still at large url
524966904885428226,true,0,2014-10-22 16:53:58.194999933,2014,10,22,2014-10,twitter16,breaking update canadian soldier injured at parliament hill shooting dies url #ottawa
524967711492014080,true,0,2014-10-22 16:57:10.505000114,2014,10,22,2014-10,twitter15,canada parliament shooting active shooter 3 separate shooting sites 3 injd multiple gunmen 1 soldier dead url
524969201102901248,true,0,2014-10-22 17:03:05.655999899,2014,10,22,2014-10,twitter16,mps credit sergeant at arms for saving lives in parliament hill shootings url url
524970097711267841,true,0,2014-10-22 17:06:39.424000025,2014,10,22,2014-10,twitter15,conservative caucas informed soldier shot at war memorial in ottawa this morning has died a sad development on a shocking day
524970851675176960,unverified,1,2014-10-22 17:09:39.183000088,2014,10,22,2014-10,twitter15,canada s parliament building locked down after shooting at least one guard injured url photo ap url
524972443308683264,unverified,1,2014-10-22 17:15:58.657999992,2014,10,22,2014-10,twitter15,statement from ottawa hospital received 3 patients 2 in stable condition url
524975705206304769,true,0,2014-10-22 17:28:56.355000019,2014,10,22,2014-10,twitter16,#nhl cancels tonight s game between #ottawa and #toronto due to today s shootings senators were to host maple leafs
524976106861236226,true,0,2014-10-22 17:30:32.117000103,2014,10,22,2014-10,twitter15,man who saw gunman shoot canadian soldier at war memorial says shooter raised his arms in triumph url
524976526891417600,true,0,2014-10-22 17:32:12.259999990,2014,10,22,2014-10,twitter15,the canadian soldier shot at the war memorial in ottawa has died according to two members of parliament live blog url
524976963862429697,true,0,2014-10-22 17:33:56.441999912,2014,10,22,2014-10,twitter15,the canadian soldier shot at the war memorial has died officials reported url #ottawashooting url
524976980799000578,true,0,2014-10-22 17:34:00.480000019,2014,10,22,2014-10,twitter15,breaking news ottawa police confirm to abc news they are looking for 3 suspects one has been dealt with url
524977992683237376,true,0,2014-10-22 17:38:01.732000113,2014,10,22,2014-10,twitter15,shooting investigation going on for more than 3 hours much of downtown ottawa still in lockdown url #cbcott #ottnews
524979548195024898,true,0,2014-10-22 17:44:12.595000029,2014,10,22,2014-10,twitter15,surreal photos out of ottawa this is a vip being escorted on sparks street url url
524980744658382848,true,0,2014-10-22 17:48:57.854000092,2014,10,22,2014-10,twitter16,#rcmp to hold news conference on #ottawa shootings at 2 pm et 11 am pt watch live coverage url
524981436252950528,unverified,1,2014-10-22 17:51:42.743000031,2014,10,22,2014-10,twitter15,canadian authorities have given name of suspect in ottawa attacks to u s feds ask for fbi assistance sr u s law enforcement official
524983325275197440,true,0,2014-10-22 17:59:13.121000051,2014,10,22,2014-10,twitter15,#rcmp news conference on #ottawa shootings expected to begin momentarily watch live url
524987184836005889,true,0,2014-10-22 18:14:33.312000036,2014,10,22,2014-10,twitter15,the rcmp and ottawa police news conference is beginning now watch live url #cbcott #ottnews
524988712367955970,true,0,2014-10-22 18:20:37.503999949,2014,10,22,2014-10,twitter15,more canadian soldier shot at war memorial has died one of three suspected gunmen also dead police say url
524991067675189250,true,0,2014-10-22 18:29:59.052999973,2014,10,22,2014-10,twitter15,update parliament hill attack soldier dies of injuries gunman shot dead url #ottawashooting url
524991240270807042,true,0,2014-10-22 18:30:40.203000069,2014,10,22,2014-10,twitter15,police in #ottawa cannot confirm whether gunman shot dead in parliament is the same person that shot and killed soldier at the war memorial
524993533212897281,unverified,1,2014-10-22 18:39:46.882999897,2014,10,22,2014-10,twitter15,fbi assisting in the case of the ottawa shooting sources have confirmed to ctv news
524995771587108864,true,0,2014-10-22 18:48:40.552999973,2014,10,22,2014-10,twitter16,this afternoon we ve lowered our flags to half mast in honour of the canadian reservist who lost his life in ottawa url
524998384357486592,true,0,2014-10-22 18:59:03.486000061,2014,10,22,2014-10,twitter15,canadian government offices are locked down in ottawa after an armed attack url url
525005886272843776,true,0,2014-10-22 19:28:52.082000017,2014,10,22,2014-10,twitter15,kevin vickers hailed as hero who took down attacker at parliament hill url #cbcott #ottnews url
525008463819464704,unverified,1,2014-10-22 19:39:06.617000103,2014,10,22,2014-10,twitter15,meet kevin vickers the hero who shot down the parliament hill gunman #ottawashooting url url
525009850104037376,true,0,2014-10-22 19:44:37.132999897,2014,10,22,2014-10,twitter15,#kevinvickers hailed as hero who took down attacker at parliament hill url #ottawashooting url
525019752507658240,true,0,2014-10-22 20:23:58.049999952,2014,10,22,2014-10,twitter16,#isis media account posts picture claiming to be michael zehaf bibeau dead #ottawashooting suspect #canada url
525023025792835585,true,0,2014-10-22 20:36:58.461999893,2014,10,22,2014-10,twitter16,#ripnathancirillo rt soldier killed at war memorial identified as cpl nathan cirillo #ottawashooting url
525024066152169473,true,0,2014-10-22 20:41:06.503000020,2014,10,22,2014-10,twitter15,corporal nathan cirillo shot dead at #ottawa war memorial today was 24 reservist was member of argyll and sutherland highlanders #cdnpoli
525024181218725888,true,0,2014-10-22 20:41:33.937000036,2014,10,22,2014-10,twitter15,cpl nathan cirillo 24 identified as the soldier who was shot killed at the war memorial today #cbcott #ottnews url
525024518713397249,true,0,2014-10-22 20:42:54.401999950,2014,10,22,2014-10,twitter15,twenty four year old cpl nathan cirillo was shot dead today at the war memorial in #ottawa #cdnpoli #ottawashooting url
525025279803424768,true,0,2014-10-22 20:45:55.859999895,2014,10,22,2014-10,twitter16,the soldier shot dead in wednesday s ottawa attacks has been named as cpl nathan cirillo of #hamont #ottawashooting url
525025463648137216,true,0,2014-10-22 20:46:39.691999912,2014,10,22,2014-10,twitter16,breaking a source confirms to cp24 that the deceased soldier in ottawa is cpl nathan cirillo cirillo was a member of the hamilton argylls
525028734991343617,true,0,2014-10-22 20:59:39.641000032,2014,10,22,2014-10,twitter16,ctv news confirms that canadian authorities have provided us authorities with the name michael zehaf bibeau in connection to ottawa shooting
525029684095221760,true,0,2014-10-22 21:03:25.924999952,2014,10,22,2014-10,twitter15,soldier killed at war memorial identified as cpl nathan cirillo url url
525032872647065600,unverified,1,2014-10-22 21:16:06.134999990,2014,10,22,2014-10,twitter15,breaking michael zehaf bebeau had been designated high risk traveller by cdn govt which confiscated his passport url
525033697045925888,true,0,2014-10-22 21:19:22.687000036,2014,10,22,2014-10,twitter15,ottawa shooting how events unfolded first shots fired at 9 52 a m at the war memorial url url
525039784503541760,true,0,2014-10-22 21:43:34.049999952,2014,10,22,2014-10,twitter15,cpl nathan cirillo pictured on the left minutes before he was shot at the war memorial today #cbcott #ottnews url
525040767317082113,true,0,2014-10-22 21:47:28.371000051,2014,10,22,2014-10,twitter15,more ottawa shootings suspect identified as michael zehaf bibeau 32 unclear if there are other shooters url
525040836757958657,true,0,2014-10-22 21:47:44.927000046,2014,10,22,2014-10,twitter15,this photo was taken by a tourist at the national war memorial shortly before nathan cirillo was shot and killed url
525049639016615937,true,0,2014-10-22 22:22:43.549000025,2014,10,22,2014-10,twitter16,this is the soldier who died today at the #ottawa war memorial his name is cpl nathan cirillo #rip #ottawastrong url
525056576038518785,true,0,2014-10-22 22:50:17.463999987,2014,10,22,2014-10,twitter16,soldier killed in canada shooting was a young reservist with a six year old son url url
525058976376193024,true,0,2014-10-22 22:59:49.749000072,2014,10,22,2014-10,twitter16,our thoughts and prayers go out to nathan cirillo who died today in ottawa while protecting his country at age 24 url
525060425184858112,true,0,2014-10-22 23:05:35.171999931,2014,10,22,2014-10,twitter16,the canadian soldier killed in today s ottawa shooting is cpl nathan cirillo a family source told cnn live blog url
525068915068923904,true,0,2014-10-22 23:39:19.318000078,2014,10,22,2014-10,twitter16,exclusive michael zahaf bibeau caught on a #dashcam model sold at url #ottawashooting url
525077806401994754,true,0,2014-10-23 00:14:39.177000046,2014,10,23,2014-10,twitter15,prime minister harper on ottawa attack we will not be intimidated canada will never be intimidated live video url
525088864416043008,true,0,2014-10-23 00:58:35.612999916,2014,10,23,2014-10,twitter15,it was a long dark day in ottawa a timeline of the attack url #ottawashooting url
525116411887513602,true,0,2014-10-23 02:48:03.441999912,2014,10,23,2014-10,twitter15,canadian cpl nathan cirillo killed by gunman while guarding canada s national war memorial url url
525285199530455040,unverified,1,2014-10-23 13:58:45.552000046,2014,10,23,2014-10,twitter15,man cut off penis and threw it in bin after girlfriend dumped him over small manhood url url
525291306000846848,true,0,2014-10-23 14:23:01.447999954,2014,10,23,2014-10,twitter15,this cartoon is the perfect tribute to nathan cirillo #ottawashooting url url
525300042207612928,true,0,2014-10-23 14:57:44.322000027,2014,10,23,2014-10,twitter15,pictured kevin vickers moments after shooting dead canadian parliament attacker url url
525301290218553344,true,0,2014-10-23 15:02:41.871000051,2014,10,23,2014-10,twitter15,hero kevin vickers moments after shooting dead canadian parliament attacker url url
525305690257379328,true,0,2014-10-23 15:20:10.921999931,2014,10,23,2014-10,twitter15,a touching tribute to a fallen soldier url url
525327108520673281,unverified,1,2014-10-23 16:45:17.434000015,2014,10,23,2014-10,twitter15,video hero sergeant at arms kevin vickers returns to parliament and an incredible welcome url url
525408908484280321,true,0,2014-10-23 22:10:20.065000057,2014,10,23,2014-10,twitter15,dogs of canadian reservist killed at national war memorial wait for him to return home url url
525411618231169025,true,0,2014-10-23 22:21:06.118999958,2014,10,23,2014-10,twitter15,photo dogs of canadian reservist killed at national war memorial wait for him to return home url url
525711899359318016,false,1,2014-10-24 18:14:18.719000101,2014,10,24,2014-10,twitter15,cdc whistleblower exposes ebola vaccinations containing rfid chips national report url via
526459255147491328,false,1,2014-10-26 19:44:02.223999977,2014,10,26,2014-10,twitter15,judd nelson didn t die last night he sent us this photo to debunk the rumor url url
526757033186697216,unverified,1,2014-10-27 15:27:18.040999889,2014,10,27,2014-10,twitter15,female peshmerga warrior rehana credited with killing 100 isis scumbags reportedly captured beheaded #rip url
527131140721623040,unverified,1,2014-10-28 16:13:52.227999926,2014,10,28,2014-10,twitter15,poster girl for kobane resistance reportedly beheaded sickening url #rehana #kobane url
527138218505175040,true,0,2014-10-28 16:41:59.703000069,2014,10,28,2014-10,twitter15,pope francis again appears to suggest progress but just makes false claims as his religious belief requires of him url
527162170531151872,true,0,2014-10-28 18:17:10.311000109,2014,10,28,2014-10,twitter15,a puppy sized spider was found in south america and is now known as the south american goliath birdeater url
527272948680622080,true,0,2014-10-29 01:37:21.880000114,2014,10,29,2014-10,twitter15,update police confirm former baseball star jose canseco shot himself in his left hand in an accidental shooting cnn
527286846347567104,true,0,2014-10-29 02:32:35.342000008,2014,10,29,2014-10,twitter15,former baseball slugger jose canseco accidentally shot himself in the left hand police say url
527295015643394048,true,0,2014-10-29 03:05:03.053999901,2014,10,29,2014-10,twitter15,jose canseco accidentally shot himself in the hand at his las vegas home url url
527308173112139776,true,0,2014-10-29 03:57:20.039000034,2014,10,29,2014-10,twitter15,matt taibbi has left first look media sorry to see him go a great talent and we wish him well url
527947775905103872,true,0,2014-10-30 22:18:53.227999926,2014,10,30,2014-10,twitter15,seth rogen has been cast as steve wozniak in the steve jobs biopic starring christian bale url url
528237933661544448,true,0,2014-10-31 17:31:52.227999926,2014,10,31,2014-10,twitter15,fanged deer pops up in afghanistan 60 years after its last appearance url url
528240834660298753,false,1,2014-10-31 17:43:23.880000114,2014,10,31,2014-10,twitter15,wow obama disses stay at home moms that s not a choice we want americans to make url
528242965915779072,true,0,2014-10-31 17:51:52.010999918,2014,10,31,2014-10,twitter15,officials took away this halloween decoration after reports of it being a real suicide victim 2003 url
528341588867416064,false,1,2014-11-01 00:23:45.555000067,2014,11,1,2014-11,twitter15,who is we obama says being a stay at home mom not a choice we want americans to make url
528357165677817856,true,0,2014-11-01 01:25:39.355999947,2014,11,1,2014-11,twitter15,afghanistan has been through a lot you know what it needs now deer with fangs god url url
528389559441444864,false,1,2014-11-01 03:34:22.631000042,2014,11,1,2014-11,twitter15,#obama says america doesn t want any stay at home moms enough is enough #fireobama now url url
528495998537334785,true,0,2014-11-01 10:37:19.688999891,2014,11,1,2014-11,twitter15,after an absence of 65 years the afghan fanged deer has returned url url
528607634099015680,true,0,2014-11-01 18:00:55.680999994,2014,11,1,2014-11,twitter15,#animaloftheday the first afghan fanged deer was seen in more than 60 years url url
528676615207653376,true,0,2014-11-01 22:35:02.059000015,2014,11,1,2014-11,twitter15,fanged deer spotted in afghanistan for the first time in 65 years url url
528822281972498432,true,0,2014-11-02 08:13:51.721999884,2014,11,2,2014-11,twitter15,fanged deer spotted in afghanistan for the first time in 65yrs url rt mt cc url
528976109518721024,false,1,2014-11-02 18:25:07.066999911,2014,11,2,2014-11,twitter15,obama declares stay at home moms aren t worth a hill of beans says it s a choice we don t want americans to url
529088963420909569,false,1,2014-11-03 01:53:33.533999919,2014,11,3,2014-11,twitter15,seriously i must be doing good in life more fake #fluffydied shit popping up url
529434230938284032,true,0,2014-11-04 00:45:31.724999905,2014,11,4,2014-11,twitter15,vampire bambi rare fanged deer confirmed in afghanistan after 60 years url url
529747368087126019,true,0,2014-11-04 21:29:49.438999891,2014,11,4,2014-11,twitter15,wth michelle obama tells black ppl they can go eat fried chicken after they vote just when u thought she could not be more ghetto
529857740059860992,false,1,2014-11-05 04:48:24.167999983,2014,11,5,2014-11,twitter15,dear president obama it looks like stay at home moms vote too
530017051025604609,false,1,2014-11-05 15:21:26.861999989,2014,11,5,2014-11,twitter15,breaking huge explosion of an #oil pipeline belonging to near sudair #saudiarabia url
530943279161155584,true,0,2014-11-08 04:41:56.858000040,2014,11,8,2014-11,twitter15,the end is nigh pepsi is testing doritos flavored mountain dew yes for real url
531085761521528834,true,0,2014-11-08 14:08:07.299999952,2014,11,8,2014-11,twitter15,good sweet lord pepsi is actually testing a doritos flavored mountain dew url url
531108688749404160,false,1,2014-11-08 15:39:13.576999903,2014,11,8,2014-11,twitter15,news that home alone star macauley culkin is dead has been confirmed as a hoax he is alive well #macauleyculkin url
531129816389779456,true,0,2014-11-08 17:03:10.799000025,2014,11,8,2014-11,twitter15,doritos flavored mountain dew is a real thing url url
531131094276382720,unverified,1,2014-11-08 17:08:15.470999956,2014,11,8,2014-11,twitter15,reports indicate #isis leader abu bakr al baghdadi has been injured in a us air strike #syria #iraq
531161914689482752,true,0,2014-11-08 19:10:43.630000114,2014,11,8,2014-11,twitter15,confirmed pepsico is making a doritos flavored mountain dew called dewitos url url
531183173443801088,true,0,2014-11-08 20:35:12.111999989,2014,11,8,2014-11,twitter15,i don t want to live on this planet anymore rt pepsi is making a doritos flavored mountain dew dewitos url
531193369465470976,unverified,1,2014-11-08 21:15:43.032999992,2014,11,8,2014-11,twitter15,breaking isis leader al baghdadi critically wounded after coalition airstrikes near mosul url url
531206167302012929,true,0,2014-11-08 22:06:34.275000095,2014,11,8,2014-11,twitter15,holy shit doritos flavored mountain dew all is lost abandon all hope
531287426858487808,unverified,1,2014-11-09 03:29:28.062999964,2014,11,9,2014-11,twitter15,feel good story u s airstrikes hit isis leader terror group chief critically wounded url url
531300385248800768,unverified,1,2014-11-09 04:20:57.584000111,2014,11,9,2014-11,twitter15,the head of isis abu bakr al baghdadi is said to have been critically wounded in a us air strike url
531493734358061056,unverified,1,2014-11-09 17:09:15.604000092,2014,11,9,2014-11,twitter15,breaking news isis terror group confirmed its leader abu bakr al baghdadi has been injured in a us air strike yesterday channel 2
531498841158082562,unverified,1,2014-11-09 17:29:33.160000086,2014,11,9,2014-11,twitter15,isis confirms leader al baghdadi wounded in u s airstrike url url
531524882325311488,unverified,1,2014-11-09 19:13:01.858000040,2014,11,9,2014-11,twitter15,ap iraqi officials say u s airstrikes have wounded the leader of the islamic state militant group abu bakr al baghdadi
531525016794697729,unverified,1,2014-11-09 19:13:33.917999983,2014,11,9,2014-11,twitter15,more officials say they do not know the extent of al baghdadi s apparent injuries url
531526274003771392,unverified,1,2014-11-09 19:18:33.660000086,2014,11,9,2014-11,twitter15,2 iraqi officials and state tv say airstrike wounds islamic state group leader al baghdadi url
531530591427391488,unverified,1,2014-11-09 19:35:43.013999939,2014,11,9,2014-11,twitter15,iraqi officials say isis leader wounded in airstrike url
531531382611513344,unverified,1,2014-11-09 19:38:51.647000074,2014,11,9,2014-11,twitter15,breaking news iraqi state tv confirms isis group leader al baghdadi wounded in airstrike url url
531543620856197121,unverified,1,2014-11-09 20:27:29.471999884,2014,11,9,2014-11,twitter15,islamic state leader al baghdadi wounded in airstrikes iraqi officials say url #isis url
531565935128498176,false,1,2014-11-09 21:56:09.608999968,2014,11,9,2014-11,twitter15,hey it looks like oh rt photo of vladimir putin s motorcade posted without comment url
531568534066057217,false,1,2014-11-09 22:06:29.243999958,2014,11,9,2014-11,twitter15,alpha male rt photo of vladimir putin s motorcade posted without comment url
531606992788287489,unverified,1,2014-11-10 00:39:18.517999887,2014,11,10,2014-11,twitter15,pentagon officials skeptical over iraqi claims of wounded islamic state leader url #isis url
531607884220485632,false,1,2014-11-10 00:42:51.052000046,2014,11,10,2014-11,twitter15,apec photo of the day rt photo of vladimir putin s motorcade posted without comment url
531634492528939008,true,0,2014-11-10 02:28:34.967000008,2014,11,10,2014-11,twitter15,pepsi is currently taste testing doritos flavored mountrain dew would you try it url url
531648145613398016,true,0,2014-11-10 03:22:50.115999937,2014,11,10,2014-11,twitter15,making my own doritos flavored mountain dew url
531659884430106624,true,0,2014-11-10 04:09:28.868000031,2014,11,10,2014-11,twitter15,in new york city marijuana may mean ticket not arrest url
531676808836833280,true,0,2014-11-10 05:16:43.960999966,2014,11,10,2014-11,twitter15,francis teaches you how to make your own doritos flavored mountain dew watch url then share url
531733274968989696,unverified,1,2014-11-10 09:01:06.536000013,2014,11,10,2014-11,twitter15,reports that is leader abu bakr al baghdadi was wounded in a coalition air strike are unconfirmed us defense sec john kirby #r4today
531833153145823233,true,0,2014-11-10 15:37:59.348999977,2014,11,10,2014-11,twitter15,just your monday reminder that doritos flavored mountain dew exists url url
531833233143783424,false,1,2014-11-10 15:38:18.421999931,2014,11,10,2014-11,twitter15,no vladimir putin has not been driving round in a motorcade shaped like a penis url url
531900034863091712,false,1,2014-11-10 20:03:45.193000078,2014,11,10,2014-11,twitter15,rt vladimir putin s motorcade looks suspiciously like a massive url url
531973383198887936,false,1,2014-11-11 00:55:12.799000025,2014,11,11,2014-11,twitter15,the manager at a chick fil a made a list of words his employees are no longer allowed to say url url
532007252677656576,false,1,2014-11-11 03:09:47.911999941,2014,11,11,2014-11,twitter15,dead at this list of banned slang by chick fil a manager url
532106726539939841,false,1,2014-11-11 09:45:04.328999996,2014,11,11,2014-11,twitter15,vladimir putin s motorcade as seen from the air url url
532197572698320896,true,0,2014-11-11 15:46:03.740999937,2014,11,11,2014-11,twitter15,sugarhill gang s big bank hank dies dead at 57 from cancer url
532199717594497024,false,1,2014-11-11 15:54:35.124000072,2014,11,11,2014-11,twitter15,no baes allowed a chick fil a manager bans 22 hip words url url
532203605236154368,true,0,2014-11-11 16:10:02.009999990,2014,11,11,2014-11,twitter15,rest in peace big bank hank of sugarhill gang dead at 57 url url
532206910796468224,false,1,2014-11-11 16:23:10.117000103,2014,11,11,2014-11,twitter15,a chick fil a manager allegedly banned this hilarious list of slang words url url
532208816692416512,false,1,2014-11-11 16:30:44.517999887,2014,11,11,2014-11,twitter15,a chick fil a manager allegedly banned the words bae fleek and ratchet at work url
532231906364911616,true,0,2014-11-11 18:02:29.525000095,2014,11,11,2014-11,twitter15,the sugarhill gang s big bank hank has died at 57 url url
532239131540467712,false,1,2014-11-11 18:31:12.141000032,2014,11,11,2014-11,twitter15,employees at a chick fil a said to be banned from using slang such as bae bruh ratchet url url
532255606623989760,false,1,2014-11-11 19:36:40.107000113,2014,11,11,2014-11,twitter15,#dointoomuch rt a chick fil a manager banned slang at his location url url
532259028152246272,false,1,2014-11-11 19:50:15.862999916,2014,11,11,2014-11,twitter15,chick fil a manager reportedly bans list of unprofessional words internet erupts url url
532275347413544961,true,0,2014-11-11 20:55:06.677999973,2014,11,11,2014-11,twitter15,sugarhill gang s big bank hank dies at 57 url url
532275383430041600,true,0,2014-11-11 20:55:15.265000105,2014,11,11,2014-11,twitter15,sugarhill gang s big bank hank dies at 57 from cancer url url
532276370953752576,true,0,2014-11-11 20:59:10.709000111,2014,11,11,2014-11,twitter15,big bank hank of the sugarhill gang famous for the 1979 hit rappers delight dead at 57 url url
532276693931945984,true,0,2014-11-11 21:00:27.713000059,2014,11,11,2014-11,twitter15,sugarhill gang rapper big bank hank has died at the age of 57 read about his legacy and contribution to hip hop url
532281981795848192,false,1,2014-11-11 21:21:28.437999964,2014,11,11,2014-11,twitter15,manager bans teen slang from work including chill adds stop accusing people of having ebola url url
532284428542681088,false,1,2014-11-11 21:31:11.788000107,2014,11,11,2014-11,twitter15,no vladimir putin did not travel in a phallic motorcade formation url url
532284831783460864,false,1,2014-11-11 21:32:47.927999973,2014,11,11,2014-11,twitter15,irritated chick fil a manager makes a list of teen slang his employees are forbidden to use url url
532297096356167680,true,0,2014-11-11 22:21:32.029999971,2014,11,11,2014-11,twitter15,so sad to learn big bank hank has passed away the sugarhill gang rapper was 57 url url
532319110458118144,false,1,2014-11-11 23:49:00.601000071,2014,11,11,2014-11,twitter15,employee says manager bans slang at chick fil a url url
532559937269166080,false,1,2014-11-12 15:45:58.187000036,2014,11,12,2014-11,twitter15,bruh just chill did you see the slang words this chick fil a manager banned url url
532851585408593920,false,1,2014-11-13 11:04:52.522000074,2014,11,13,2014-11,twitter15,disney are making their first movie to feature two gay princes who fall in love amazing
532928419051622400,unverified,1,2014-11-13 16:10:11.089999914,2014,11,13,2014-11,twitter15,islamic state releases audio it says is of leader abu bakr al baghdadi days after reports he was killed or injured url
533734824905670656,unverified,1,2014-11-15 21:34:33.227999926,2014,11,15,2014-11,twitter15,breaking news isis executioner jihadi john reportedly wounded in air strike big scoop in tomorrow s mos url
533767270091087872,unverified,1,2014-11-15 23:43:28.763000011,2014,11,15,2014-11,twitter15,isis executioner jihadi john reported wounded in air strike url url
533811170889568256,unverified,1,2014-11-16 02:37:55.529000044,2014,11,16,2014-11,twitter15,uk jihadi john is wounded in us airstrike on secret bunker meeting of isis high command url url
534205316620382208,true,0,2014-11-17 04:44:07.194000006,2014,11,17,2014-11,twitter15,disease spread by bugs that bite your face as you sleep is found in the us url url
