id,content,raw_label,label,label_id,timestamp,year,month,day,year_month,year_season,weight,source_dataset
445495350171013120,#prayforchristopher please rt/fav this it means u care and maybe chris brown will see this and will see that we care and smiles again,true,truth,0,1395049343.041,2014,3,17,2014-03,2014-01,1.0,twitter15
689549346875031552,islamic state has confirmed 'jihadi john' is dead following reports he was killed in a drone strike in raqqa last year,non-rumor,truth,0,1453236350.159,2016,1,19,2016-01,2016-01,1.0,twitter15
762775964224847872,watch and share their favorite olympic memories—and cheer on #teamusa: url url,non-rumor,truth,0,1470694936.22,2016,8,8,2016-08,2016-03,1.0,twitter15
717081129627553792,"this is kenny, the tiger with down syndrome. this proves you don't have to perfect to be beautiful ❤️ url",unverified,rumor,1,1459800438.683,2016,4,4,2016-04,2016-02,1.0,twitter15
513015596879867904,#hitemup! bad boy c.e.o. arrested in connection with murder of tupac shakur: ... url,false,rumor,1,1411147424.322,2014,9,19,2014-09,2014-03,1.0,twitter15
489796088338341888,breaking: malaysia airlines plane 'shot down' was carrying 295 people url url,false,rumor,1,1405611462.088,2014,7,17,2014-07,2014-03,1.0,twitter15
518870005677826050,hewlett-packard to split pc and printer business from corporate hardware and services: url $hpq url,true,truth,0,1412543224.149,2014,10,5,2014-10,2014-04,1.0,twitter15
692405195796529152,"convicted killer levi bellfield finally admits to murder of schoolgirl milly dowler in 2002, police say url",non-rumor,truth,0,1453917237.601,2016,1,27,2016-01,2016-01,1.0,twitter15
652349108653551616,surprising number of vegetarians secretly eat meat url url,unverified,rumor,1,1444367122.22,2015,10,9,2015-10,2015-04,1.0,twitter15
407191058108256257,r.i.p paul walker ♥ he died doing what he loved♥ url,true,truth,0,1385916888.154,2013,12,1,2013-12,2013-04,1.0,twitter15
767355933919997952,"suicide bomber who killed at least 50 in turkey was aged 12-14, state-run news agency quotes president as saying. url",non-rumor,truth,0,1471786886.087,2016,8,21,2016-08,2016-03,1.0,twitter15
692840850141753347,james mcavoy makes that another vote for #batman. do you agree? let us know with '#empirebvs'. url,non-rumor,truth,0,1454021105.691,2016,1,28,2016-01,2016-01,1.0,twitter15
356268980211687424,obama files federal charges against george zimmerman following acquittal in shooting murder of trayvon martin | url,false,rumor,1,1373776118.697,2013,7,14,2013-07,2013-03,1.0,twitter15
407174474207731712,still cah believe paul walker died r.i.p paul walker r.i.p brian o'connor r.i.p fast & furious url,true,truth,0,1385912934.244,2013,12,1,2013-12,2013-04,1.0,twitter15
407173794583695360,paul walker's genuinely admirable history of organizing & participating in international disaster relief missions: url,true,truth,0,1385912772.209,2013,12,1,2013-12,2013-04,1.0,twitter15
407267881131732992,watch: paul walker's last trailer for the film hours. the movie is set to release in two weeks. url,true,truth,0,1385935204.19,2013,12,1,2013-12,2013-04,1.0,twitter15
767462297270968321,this was team usa's largest margin of victory in a gold-medal game since the dream team beat croatia by 32 in 1992. url,non-rumor,truth,0,1471812245.086,2016,8,21,2016-08,2016-03,1.0,twitter15
538412662858588160,"mike brown murder trial witness, #deandrejoshua fatally shot & set on fire after verdict #deandrejoshua url",false,rumor,1,1417202556.706,2014,11,28,2014-11,2014-04,1.0,twitter15
427666815842414592,ex-marlboro man dies from smoking -related disease url via,true,truth,0,1390798689.219,2014,1,27,2014-01,2014-01,1.0,twitter15
531085761521528834,"good sweet lord, pepsi is actually testing a doritos-flavored mountain dew url url",true,truth,0,1415455687.3,2014,11,8,2014-11,2014-04,1.0,twitter15
693456387880402944,"get ready to binge watch - the #gilmoregirls are coming back, this time to url url",non-rumor,truth,0,1454167861.324,2016,1,30,2016-01,2016-01,1.0,twitter15
563117355254161408,". successfully predicted the final score of #sb49. yes, it's true: url url",true,truth,0,1423092614.364,2015,2,4,2015-02,2015-01,1.0,twitter15
503610065769598976,#breaking: suspect in beheading of journalist james foley named as 24 y/o abdel-majed abdel bary. url via,unverified,rumor,1,1408904970.959,2014,8,24,2014-08,2014-03,1.0,twitter15
566089610485579776,sc state senator also opposes bill that would make it harder for domestic abusers to own guns: url url,true,truth,0,1423801255.233,2015,2,13,2015-02,2015-01,1.0,twitter15
766299795833102336,"after initial dq, us women reinstated, will re-run 4x100m relay in bid to make final. url url",non-rumor,truth,0,1471535083.145,2016,8,18,2016-08,2016-03,1.0,twitter15
693618217667928068,"just when we thought we couldn't love steve carell more, he helps carol burnett up to the #sagawards stage. ❤ url",non-rumor,truth,0,1454206444.552,2016,1,31,2016-01,2016-01,1.0,twitter15
514429381737852929,some iphone 6 plus owners accidentally bending their iphones in pockets url by,false,rumor,1,1411484496.899,2014,9,23,2014-09,2014-03,1.0,twitter15
552810448324943872,"#charliehebdo shooting: gunmen shouted 'we have avenged the prophet"" during attack - reports url url",unverified,rumor,1,1420635256.259,2015,1,7,2015-01,2015-01,1.0,twitter15
562313802369073153,"annual simulated 'madden' game made several accurate #sb49 predictions, including final score: url url",true,truth,0,1422901032.427,2015,2,2,2015-02,2015-01,1.0,twitter15
535579674152148992,fact: florida state university shooter's last facebook status was bible verse (matthew 5:3)..imagine if it was quran: url,true,truth,0,1416527119.564,2014,11,20,2014-11,2014-04,1.0,twitter15
716092408920936448,international criminal george soros & his boi are sooo busted #fauxprotests #ringers url,unverified,rumor,1,1459564709.297,2016,4,2,2016-04,2016-02,1.0,twitter15
524932056560963584,"breaking: at least 20 shots have been fired in the canadian parliament in ottawa, according to witnesses.",unverified,rumor,1,1413988529.707,2014,10,22,2014-10,2014-04,1.0,twitter15
727116900983934976,. stock plunges in early days of boycott. url,unverified,rumor,1,1462193153.03,2016,5,2,2016-05,2016-02,1.0,twitter15
692336523090509824,ai weiwei closes his copenhagen exhibit in protest of denmark's new asylum seeker law url,non-rumor,truth,0,1453900864.752,2016,1,27,2016-01,2016-01,1.0,twitter15
524206851450486785,"no, #banksy has not been arrested url url",false,rumor,1,1413815627.335,2014,10,20,2014-10,2014-04,1.0,twitter15
407229989902225408,his movies brought thrills and laughter to millions. can't believe he died in car crash rip paul walker url,true,truth,0,1385926170.217,2013,12,1,2013-12,2013-04,1.0,twitter15
526757033186697216,"female peshmerga warrior rehana - credited with killing 100 isis scumbags - reportedly captured, beheaded #rip url",unverified,rumor,1,1414423638.041,2014,10,27,2014-10,2014-04,1.0,twitter15
692537942439501824,astronomers say they have confirmed the existence of the galaxy's largest solar system. url,non-rumor,truth,0,1453948886.867,2016,1,28,2016-01,2016-01,1.0,twitter15
524952094986350592,our thoughts and prayers are with the canadian soldier shot while guarding the national war memorial in ottawa. #ableg #cdnpoli,true,truth,0,1413993307.24,2014,10,22,2014-10,2014-04,1.0,twitter15
514201362729828352,"three missing afghan officers are in custody at the u.s.-canada border, police say. url",true,truth,0,1411430132.931,2014,9,22,2014-09,2014-03,1.0,twitter15
682629960826224646,live: dubai hotel on fire near the burj khalifa tower. url url,non-rumor,truth,0,1451586639.969,2015,12,31,2015-12,2015-04,1.0,twitter15
515717938025078784,"let's stop calling her the lady who was beheaded, etc. that dehumanizes her. she was colleen hufford. people loved her. she had a life.",true,truth,0,1411791712.658,2014,9,27,2014-09,2014-03,1.0,twitter15
658938136299511808,human dna found in hot dogs - and 10% of vegetarian sausages contain meat url url,unverified,rumor,1,1445938068.829,2015,10,27,2015-10,2015-04,1.0,twitter15
692217618778972161,"2 people killed & 3 hurt at seattle area homeless encampment, police say. the shooter is at large. url",non-rumor,truth,0,1453872515.755,2016,1,27,2016-01,2016-01,1.0,twitter15
692382471061663744,"today marks 71 yrs since the liberation of auschwitz, “city of death” url #holocaustmemorialday url",non-rumor,truth,0,1453911819.602,2016,1,27,2016-01,2016-01,1.0,twitter15
538129041539092480,"and , please tweet saying that you did not pay or compensate darren wilson for the interview in any way. we're waiting. #ferguson",false,rumor,1,1417134936.114,2014,11,28,2014-11,2014-04,1.0,twitter15
407205009676587009,the sudden & tragic death of #paulwalker reminds us that we shouldn't take even a moment for granted bc it can be over in a blink #sosad,true,truth,0,1385920214.467,2013,12,1,2013-12,2013-04,1.0,twitter15
504243239084236800,"new audio recording reveals shots, pause, more shots at mike brown killing.more shots than 6 fired. url",true,truth,0,1409055931.241,2014,8,26,2014-08,2014-03,1.0,twitter15
553115236992290816,banksy's illustrated response to the charlie hebdo attack isn't by banksy. but it is striking url url,false,rumor,1,1420707923.54,2015,1,8,2015-01,2015-01,1.0,twitter15
693408117225299968,the challenges saudi women face as they vote and stand in elections for the first time 📺 url url,non-rumor,truth,0,1454156352.703,2016,1,30,2016-01,2016-01,1.0,twitter15
522443333831262208,ok what mt : photo of passenger at dulles waiting for flight -- wearing hazmat suit url url,unverified,rumor,1,1413395171.97,2014,10,15,2014-10,2014-04,1.0,twitter15
529857740059860992,dear president obama...it looks like stay-at-home moms vote too.,false,rumor,1,1415162904.168,2014,11,5,2014-11,2014-04,1.0,twitter15
524935246647926784,"shots were fired at canada's national war memorial in ottawa and a ceremonial guard was shot, police say. url",true,truth,0,1413989290.283,2014,10,22,2014-10,2014-04,1.0,twitter15
688281442162352128,"siege over at burkina faso hotel taken by suspected islamist gunmen, but reports say nearby hotel attacked url",non-rumor,truth,0,1452934058.119,2016,1,16,2016-01,2016-01,1.0,twitter15
691327238353129472,congress allocates $90 million to protect remaining eagles members url url,non-rumor,truth,0,1453660232.519,2016,1,24,2016-01,2016-01,1.0,twitter15
407237676350185475,died in a fiery car crash. filmmakers will commemorate his legacy by dedicating the next six sequels to him.,true,truth,0,1385928002.809,2013,12,1,2013-12,2013-04,1.0,twitter15
524941041301225472,a canadian soldier has been shot at the country's national war memorial near parliament. url url,true,truth,0,1413990671.836,2014,10,22,2014-10,2014-04,1.0,twitter15
690985215691354112,"trump on supporters: ""i could stand in the middle of 5th ave. and shoot somebody and i wouldn't lose any voters."" url",non-rumor,truth,0,1453578687.962,2016,1,23,2016-01,2016-01,1.0,twitter15
691564354567798784,explorer henry worsley dies after suffering exhaustion and dehydration during solo antarctic crossing attempt url,non-rumor,truth,0,1453716765.43,2016,1,25,2016-01,2016-01,1.0,twitter15
544514570367168512,#sydneysiege: latest video of hostages escaping. url,unverified,rumor,1,1418657364.824,2014,12,15,2014-12,2014-04,1.0,twitter15
692287441168900097,appeal court judges rule so-called bedroom tax is discriminatory in two cases brought against uk government url,non-rumor,truth,0,1453889162.71,2016,1,27,2016-01,2016-01,1.0,twitter15
524291188422356993,adam we should do a test with this spider! ...adam? url url,true,truth,0,1413835734.836,2014,10,20,2014-10,2014-04,1.0,twitter15
549998575330275330,a transgender 17-year-old left a suicide note on tumblr pleading “fix society” url,unverified,rumor,1,1419964853.495,2014,12,30,2014-12,2014-04,1.0,twitter15
687639526282498049,"congratulations, jennifer lawrence! url #oscarnoms #oscars url",non-rumor,truth,0,1452781013.447,2016,1,14,2016-01,2016-01,1.0,twitter15
536871550184869888,that powerful letter from lego to parents from the 1970s? it's real url url,true,truth,0,1416835126.812,2014,11,24,2014-11,2014-04,1.0,twitter15
500347114975944705,new link: #ferguson police release video they say shows a robbery involving #michaelbrown: url url,unverified,rumor,1,1408127022.867,2014,8,15,2014-08,2014-03,1.0,twitter15
544939287222165506,urgent: isis now using bombs containing live scorpions to spread fear in iraq - url url,unverified,rumor,1,1418758625.213,2014,12,16,2014-12,2014-04,1.0,twitter15
693807822971236353,".: 's emails are a ""very serious issue"" url url",non-rumor,truth,0,1454251649.979,2016,1,31,2016-01,2016-01,1.0,twitter15
507242819623587841,"breaking: tesla to choose nevada for gigafactory, sources tell cnbc. url",true,truth,0,1409771086.971,2014,9,3,2014-09,2014-03,1.0,twitter15
693560600471863296,"miami was desperate for a turnover. instead, nc state got this dunk. and a big upset win: url",non-rumor,truth,0,1454192707.542,2016,1,30,2016-01,2016-01,1.0,twitter15
529434230938284032,vampire bambi? rare fanged deer confirmed in afghanistan after 60 years url url,true,truth,0,1415061931.725,2014,11,4,2014-11,2014-04,1.0,twitter15
551097831851687938,"donna douglas, elly may clampett on ‘beverly hillbillies,’ dies at 81 url",true,truth,0,1420226936.673,2015,1,2,2015-01,2015-01,1.0,twitter15
652300118205427716,survey: 1 in 3 vegetarians admits to eating meat when drunk... url,unverified,rumor,1,1444355441.987,2015,10,9,2015-10,2015-04,1.0,twitter15
747443219487678464,"nyc pride parade after orlando: “republican hate kills"" no. the orlando shooter was a muslim democrat. url",unverified,rumor,1,1467039325.006,2016,6,27,2016-06,2016-02,1.0,twitter15
407253554039386112,"tyrese at the crash site, where paul walker died, i proper feel for him url",true,truth,0,1385931788.345,2013,12,1,2013-12,2013-04,1.0,twitter15
553474188259102720,"breaking: shots fired, hostages taken in manhunt for #charliehebdo attackers, police say url url",unverified,rumor,1,1420793504.191,2015,1,9,2015-01,2015-01,1.0,twitter15
755548076438196225,"colombus, ohio police officer served sandwich with shards of glass. url",unverified,rumor,1,1468971673.484,2016,7,19,2016-07,2016-03,1.0,twitter15
691351064868732928,this week in sports: bill belichick visits hospital to watch terminally ill fan die url url,non-rumor,truth,0,1453665913.203,2016,1,24,2016-01,2016-01,1.0,twitter15
524976106861236226,"man who saw gunman shoot canadian soldier at war memorial says shooter ""raised his arms in triumph"": url",true,truth,0,1413999032.117,2014,10,22,2014-10,2014-04,1.0,twitter15
517416417164263424,oklahoma beheading suspect alton nolen ordered held without bond url url,true,truth,0,1412196661.641,2014,10,1,2014-10,2014-04,1.0,twitter15
372901260183494656,fukushima – toxic water leak a level 3 serious incident url fuck you tepco! fucking ocean is boiling!!! #yan,false,rumor,1,1377741563.255,2013,8,29,2013-08,2013-03,1.0,twitter15
767482587879051265,crowd chants 'do your job!' at cnn crew... url,non-rumor,truth,0,1471817082.744,2016,8,21,2016-08,2016-03,1.0,twitter15
528341588867416064,'who is we?' obama says being a stay-at-home mom 'not a choice we want americans to make' url,false,rumor,1,1414801425.555,2014,11,1,2014-11,2014-04,1.0,twitter15
524991067675189250,"update: parliament hill attack: soldier dies of injuries, gunman shot dead url #ottawashooting url",true,truth,0,1414002599.053,2014,10,22,2014-10,2014-04,1.0,twitter15
550279538278543360,"transgender teen leelah alcorn publishes suicide note on tumblr: ""my death needs to mean something"" url",unverified,rumor,1,1420031840.282,2014,12,31,2014-12,2014-04,1.0,twitter15
767845555313774593,"minor leaguer hits grand slam, later finds out that he broke his own windshield url url",non-rumor,truth,0,1471903620.924,2016,8,22,2016-08,2016-03,1.0,twitter15
514508854990999553,apple fans' tight pants are bending the iphone 6 plus url #bendghazi url,false,rumor,1,1411503444.799,2014,9,23,2014-09,2014-03,1.0,twitter15
524979548195024898,surreal photos out of ottawa: this is a vip being escorted on sparks street url url,true,truth,0,1413999852.595,2014,10,22,2014-10,2014-04,1.0,twitter15
767094580634202112,"""as fdr once said: 'there is nothing so american as our national parks'"" — #nps100 #findyourpark url",non-rumor,truth,0,1471724574.608,2016,8,20,2016-08,2016-03,1.0,twitter15
692391757775028228,. and strip down for their new ads: url 😍 url,non-rumor,truth,0,1453914033.727,2016,1,27,2016-01,2016-01,1.0,twitter15
524959836778536961,update: ottawa police confirm gunman in canada shooting shot and killed. search on for possible additional gunmen. url,true,truth,0,1413995153.027,2014,10,22,2014-10,2014-04,1.0,twitter15
693198912660885505,area dad just wants to watch one 7-hour block of television without interruption url url,non-rumor,truth,0,1454106474.448,2016,1,29,2016-01,2016-01,1.0,twitter15
766316494695305218,url to end operations next week: url,non-rumor,truth,0,1471539064.464,2016,8,18,2016-08,2016-03,1.0,twitter15
728038172270198787,caitlyn jenner will pose nude on the sports illustrated cover. nothing says sexy like a 66 year old chick with balls.,unverified,rumor,1,1462412801.221,2016,5,5,2016-05,2016-02,1.0,twitter15
552706985087361025,this dog was abandoned at a scottish railway station with a suitcase full of his belongings url url,true,truth,0,1420610588.701,2015,1,7,2015-01,2015-01,1.0,twitter15
693162950358622208,one direction fans have a lot of mixed emotions about zayn's #pillowtalk. what do you think? url url,non-rumor,truth,0,1454097900.367,2016,1,29,2016-01,2016-01,1.0,twitter15
500298752469770240,shoot unarmed kid. conceal evidence. impose martial law. harass reporters. smear the victim. worst. police. ever. #ferguson #mikebrown,unverified,rumor,1,1408115492.347,2014,8,15,2014-08,2014-03,1.0,twitter15
724348906096590849,"340,000 pledge to boycott over transgender bathroom policy url url",unverified,rumor,1,1461533211.622,2016,4,24,2016-04,2016-02,1.0,twitter15
691027026552229888,"donald trump spokesperson decried lack of ""pure breeds"" running for president url url",non-rumor,truth,0,1453588656.448,2016,1,23,2016-01,2016-01,1.0,twitter15
510921017972514817,uk aid worker david haines beheaded by #isis remember this great & giving man this way not as isis wants url,true,truth,0,1410648037.795,2014,9,13,2014-09,2014-03,1.0,twitter15
689236842454106113,"""i believe we’ve got to take steps to modernize our unemployment insurance system."" — url url",non-rumor,truth,0,1453161843.299,2016,1,19,2016-01,2016-01,1.0,twitter15
728207861050970112,caitlyn jenner will pose nude on the sports illustrated cover. her balls will be censored by a sad michael jordan face.,unverified,rumor,1,1462453258.179,2016,5,5,2016-05,2016-02,1.0,twitter15
693629063932596224,leo's first sag. #sagawards url,non-rumor,truth,0,1454209030.503,2016,1,31,2016-01,2016-01,1.0,twitter15
576319832800555008,hoppla! : swiss rumors: putin absence due to girlfriend alina giving birth in ticino url url,unverified,rumor,1,1426240330.301,2015,3,13,2015-03,2015-01,1.0,twitter15
407193347279699968,"remembering paul walker: fast and furious star was ""so happy"" hours before his tragic death url",true,truth,0,1385917433.935,2013,12,1,2013-12,2013-04,1.0,twitter15
693921710383337472,a conversation with x japan’s yoshiki and documentarian stephen kijak url url,non-rumor,truth,0,1454278802.854,2016,1,31,2016-01,2016-01,1.0,twitter15
692800345274241025,13 truth bombs dropped in his first solo broadcast interview: url #zaynonbeats1 url,non-rumor,truth,0,1454011448.578,2016,1,28,2016-01,2016-01,1.0,twitter15
690252631822864384,2009: bet big on rescuing the american auto industry. today: it's roaring back. url url,non-rumor,truth,0,1453404026.357,2016,1,21,2016-01,2016-01,1.0,twitter15
693443289370882049,"""we have to make sure all our kids are equipped for the jobs of the future."" — #csforall url",non-rumor,truth,0,1454164738.396,2016,1,30,2016-01,2016-01,1.0,twitter15
552615631246622721,dog found abandoned at scottish train station with suitcase of belongings (photo: spca) url url,true,truth,0,1420588808.248,2015,1,7,2015-01,2015-01,1.0,twitter15
407187197427593217,"""paul walker's character in fast and the furious was named ""brian"",brian from family guy also died this week,both deaths involved cars."" umm",true,truth,0,1385915967.696,2013,12,1,2013-12,2013-04,1.0,twitter15
528607634099015680,#animaloftheday: the first afghan fanged deer was seen in more than 60 years! url url,true,truth,0,1414864855.681,2014,11,1,2014-11,2014-04,1.0,twitter15
525032872647065600,"breaking: michael zehaf-bebeau had been designated ""high-risk traveller"" by cdn govt, which confiscated his passport url",unverified,rumor,1,1414012566.135,2014,10,22,2014-10,2014-04,1.0,twitter15
536835346932441088,that powerful lego letter to parents about gender and creativity? it's real. url url,true,truth,0,1416826495.284,2014,11,24,2014-11,2014-04,1.0,twitter15
505611045897924608,"15 year old who ""swatted"" gamer convicted of domestic terrorism; 25 years to life in federal prison url",false,rumor,1,1409382041.798,2014,8,30,2014-08,2014-03,1.0,twitter15
544287209730236416,"sydney opera house evacuated, concourse deserted url #sydneysiege (via ) url",unverified,rumor,1,1418603157.824,2014,12,15,2014-12,2014-04,1.0,twitter15
551128385850601472,"donna douglas, known for role as elly may clampett on ""the beverly hillbillies,"" dies. url url",true,truth,0,1420234221.314,2015,1,2,2015-01,2015-01,1.0,twitter15
521496155310796800,"move! get out! dumbass! kristen stewart trashes our #military, defends 9/11 terrorists url #tcot url",false,rumor,1,1413169347.013,2014,10,13,2014-10,2014-04,1.0,twitter15
532851585408593920,"disney are making their first movie to feature two gay princes who fall in love, amazing.",false,rumor,1,1415876692.522,2014,11,13,2014-11,2014-04,1.0,twitter15
692127290998784001,disney world opens new ordeal kingdom for family meltdowns url url,non-rumor,truth,0,1453850979.934,2016,1,26,2016-01,2016-01,1.0,twitter15
531300385248800768,"the head of isis, abu bakr al-baghdadi, is said to have been critically wounded in a us air strike: url",unverified,rumor,1,1415506857.584,2014,11,9,2014-11,2014-04,1.0,twitter15
516358319317852160,hands up don't shoot is being used by tens of thousands as a form of protest in hong kong. powerful. via url,unverified,rumor,1,1411944391.456,2014,9,28,2014-09,2014-03,1.0,twitter15
692792765852286977,dorm room decorated with empty bottles of adderall url,non-rumor,truth,0,1454009641.503,2016,1,28,2016-01,2016-01,1.0,twitter15
560163341524807680,islamic tribunal in texas operating under sharia law♨️ #tcot url url,false,rumor,1,1422388322.608,2015,1,27,2015-01,2015-01,1.0,twitter15
504131150429061121,"breaking: fbi uncovers new audio from neighbor on skype, lawyer counts 11 shots #mikebrown url url",true,truth,0,1409029207.223,2014,8,26,2014-08,2014-03,1.0,twitter15
500270780832174080,police in #ferguson plan to release name of officer who shot unarmed teen michael brown: url url,unverified,rumor,1,1408108823.389,2014,8,15,2014-08,2014-03,1.0,twitter15
663744139666804736,"as you ignore the cold homeless guy sitting outside starbucks, please be sure to complain about the 'non-christian' red cup of $5 coffee.",unverified,rumor,1,1447083909.323,2015,11,9,2015-11,2015-04,1.0,twitter15
554886875303780352,french police chief killed himself after #charliehebdo attack url url,false,rumor,1,1421130315.029,2015,1,13,2015-01,2015-01,1.0,twitter15
686421576904916992,sister ❤️ at the #instyleglobes bash #goldenglobes url,non-rumor,truth,0,1452490631.687,2016,1,11,2016-01,2016-01,1.0,twitter15
568905632998412288,someone trolled twitter into thinking macklemore joined isis: url url,false,rumor,1,1424472647.319,2015,2,20,2015-02,2015-01,1.0,twitter15
529088963420909569,seriously?! i must be doing good in life. more fake #fluffydied shit popping up. url,false,rumor,1,1414979613.534,2014,11,3,2014-11,2014-04,1.0,twitter15
513922322915282945,three of five detainees swapped are now isis leaders claims url url url,false,rumor,1,1411363604.655,2014,9,22,2014-09,2014-03,1.0,twitter15
531524882325311488,ap: iraqi officials say u.s. airstrikes have wounded the leader of the islamic state militant group abu bakr al baghdadi,unverified,rumor,1,1415560381.858,2014,11,9,2014-11,2014-04,1.0,twitter15
534278078105944064,"we are running out of chocolate, warns world's largest chocolate manufacturer url url",false,rumor,1,1416216794.884,2014,11,17,2014-11,2014-04,1.0,twitter15
767170849472405508,"olympics: us women win 6th straight 4x400m-relay gold, giving allyson felix 6 career golds. url url",non-rumor,truth,0,1471742758.516,2016,8,21,2016-08,2016-03,1.0,twitter15
727623131494387714,clinton campaign made payments to hard drive destruction company 🤔 destruction of 14 hard drives ⁉️ url,unverified,rumor,1,1462313847.789,2016,5,3,2016-05,2016-02,1.0,twitter15
500341884678836224,"hobby lobby asks #ferguson pd for clarification: ""we thought chopping off someone's hand was the maximum penalty for shoplifting""",unverified,rumor,1,1408125775.867,2014,8,15,2014-08,2014-03,1.0,twitter15
524923293711998976,at the war memorial in. ottawa. a soldier has been shot. they are giving him treatment now. #breaking url,true,truth,0,1413986440.481,2014,10,22,2014-10,2014-04,1.0,twitter15
357300409292959744,lets start by boycotting koch industiers they paid for george zimmerman legal fees #justicefortrayvon #jurorb37 url,false,rumor,1,1374022030.553,2013,7,17,2013-07,2013-03,1.0,twitter15
752965545528528898,homicide is among the top five causes of death in adolescents url #endviolence url,unverified,rumor,1,1468355950.134,2016,7,12,2016-07,2016-03,1.0,twitter15
778572032531427332,massachusetts court finds that it’s ‘reasonable’ for black men to run from police to avoid racial profiling… url,unverified,rumor,1,1474461012.381,2016,9,21,2016-09,2016-03,1.0,twitter15
716451800581279744,"it's official, actually won nevada today. came down to 2 factors. 1. enthusiasm 2. organization url",unverified,rumor,1,1459650394.946,2016,4,3,2016-04,2016-02,1.0,twitter15
542860306603868160,"very helpful to know that not only was douche harvard prof ben edelman a racist, but his students were, too==> url",false,rumor,1,1418262957.608,2014,12,11,2014-12,2014-04,1.0,twitter15
701514249269542912,"no, the polling doesn't prove bernie sanders won the hispanic vote in nevada url",unverified,rumor,1,1456089005.187,2016,2,21,2016-02,2016-01,1.0,twitter15
692031514943582208,briton who filmed himself abusing girls as young as eight in the philippines sentenced in uk to more than 19 years url,non-rumor,truth,0,1453828145.143,2016,1,26,2016-01,2016-01,1.0,twitter15
407170443443859456,"r.i.p. roger rodas, the ceo/racer who died with paul walker yesterday. he was originally from santa ana, el salvador.",true,truth,0,1385911973.235,2013,12,1,2013-12,2013-04,1.0,twitter15
519131101798100992,"hp confirms that it's splitting into two companies. and cutting 5,000 jobs. url $hp url",true,truth,0,1412605474.315,2014,10,6,2014-10,2014-04,1.0,twitter15
550095745161134080,transgender teen leaves heartbreaking suicide note on tumblr before getting hit by a truck: url url,unverified,rumor,1,1419988020.588,2014,12,31,2014-12,2014-04,1.0,twitter15
520265722967375872,"kim jong un may have an injured leg - but he is still in control of north korea, source says: url url",unverified,rumor,1,1412875989.082,2014,10,9,2014-10,2014-04,1.0,twitter15
692056985513123840,"no evidence found of gunfire at naval medical center san diego, but building search continues, military says. url",non-rumor,truth,0,1453834217.8,2016,1,26,2016-01,2016-01,1.0,twitter15
524317344730869760,"banksy proves he hasn't been arrested, puts up new piece in bristol. take a look here: url url",false,rumor,1,1413841970.986,2014,10,20,2014-10,2014-04,1.0,twitter15
542600886653292545,"icymi, #selena's killer & former fan club president will not be released early from prison! url url",false,rumor,1,1418201107.072,2014,12,10,2014-12,2014-04,1.0,twitter15
522692223952228353,passenger waiting for flight at washington airport isn't taking any risks url url,unverified,rumor,1,1413454511.999,2014,10,16,2014-10,2014-04,1.0,twitter15
531129816389779456,doritos-flavored mountain dew is a real thing url url,true,truth,0,1415466190.799,2014,11,8,2014-11,2014-04,1.0,twitter15
727172374999666688,"we should pick a company a month. 1.1 million families join afa’s target boycott, stock takes $2.5 billion hit - url",unverified,rumor,1,1462206379.066,2016,5,2,2016-05,2016-02,1.0,twitter15
723772395211862016,niagara falls turned purple on the day prince died: url url,unverified,rumor,1,1461395760.716,2016,4,23,2016-04,2016-02,1.0,twitter15
519530210795216896,"hp confirmed that it's splitting into two companies. and cutting 5,000 jobs. url $hp url",true,truth,0,1412700629.315,2014,10,7,2014-10,2014-04,1.0,twitter15
490141776984825856,u.s intel: missile that hit #mh17 was most likely fired by pro-russian separatists. details: url url,false,rumor,1,1405693880.684,2014,7,18,2014-07,2014-03,1.0,twitter15
528312406498635777,"fanged deer pops up in afghanistan, 60 years after its last appearance url url",true,truth,0,1414794467.936,2014,10,31,2014-10,2014-04,1.0,twitter15
562387516964491265,"the way we live is social, connecting people and information all over the world. shouldn't we work the same way? url",true,truth,0,1422918607.356,2015,2,2,2015-02,2015-01,1.0,twitter15
499679379820412928,confirmed: #mikebrown had no criminal record. url #ferguson url,true,truth,0,1407967822.4,2014,8,13,2014-08,2014-03,1.0,twitter15
693662456393134080,donald trump is the least favorably viewed presidential candidate since at least 1992 url,non-rumor,truth,0,1454216991.886,2016,1,31,2016-01,2016-01,1.0,twitter15
525005886272843776,kevin vickers hailed as hero who took down attacker at parliament hill: url #cbcott #ottnews url,true,truth,0,1414006132.082,2014,10,22,2014-10,2014-04,1.0,twitter15
537377960471166976,"y'all, i just read that abc paid darren wilson $500k for the interview. destroying black life remains a lucrative american career. #ferguson",false,rumor,1,1416955864.433,2014,11,25,2014-11,2014-04,1.0,twitter15
356407105953071107,just in... & department of justice file federal charges against #georgezimmerman,false,rumor,1,1373809050.44,2013,7,14,2013-07,2013-03,1.0,twitter15
692024256520179712,".'s new music video for ""history"" is a walk down memory lane: url #1dhistoryvideo url",non-rumor,truth,0,1453826414.6,2016,1,26,2016-01,2016-01,1.0,twitter15
693729678306189313,"""an extraordinary broadcaster"" - tributes paid to sir terry wogan who has died aged 77 url url",non-rumor,truth,0,1454233018.839,2016,1,31,2016-01,2016-01,1.0,twitter15
365056836476481537,estimated 300 tons of contaminated water leaking into pacific ocean per day from wrecked #fukushima nuclear plant url,false,rumor,1,1375871306.901,2013,8,7,2013-08,2013-03,1.0,twitter15
